time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,459,6000.523809523805,6459.523809523805,0.0,6000.523809523806,12,25970.699152238336,25970.699152238336,471
1,424,12036.047619047622,6459.523809523805,6000.523809523806,12036.047619047618,0,23118.53359029898,49089.232742537315,557
2,396,15806.476190476187,4166.428571428578,12036.047619047618,15806.476190476196,0,20854.1146667607,69943.34740929802,571
3,434,19538.904761904727,4166.428571428578,15806.476190476196,19538.90476190478,0,20517.43631524125,90460.78372453927,565
4,430,21370.11904761887,2261.214285714292,19538.90476190478,21370.11904761903,0,17848.706147756624,108309.4898722959,542
5,443,23188.33333333312,2261.214285714292,21370.11904761903,23188.333333333336,0,19216.989381443418,127526.47925373932,529
6,410,24032.80952380936,1254.47619047619,23188.333333333336,24032.809523809516,0,17627.9875297703,145154.46678350962,504
7,341,24946.28571428554,1254.47619047619,24032.809523809516,24946.285714285765,0,15893.323280342487,161047.7900638521,474
8,372,25711.666666666522,1137.3809523809502,24946.285714285765,25711.66666666662,0,19547.82959020303,180595.61965405513,471
9,415,26434.04761904738,1137.3809523809502,25711.66666666662,26434.047619047633,0,21463.098491293844,202058.71814534898,464
10,380,28950.404761904687,2896.3571428571463,26434.047619047633,28950.404761904763,0,17383.72677602312,219442.4449213721,455
11,333,31513.761904761817,2896.3571428571463,28950.404761904763,31513.76190476189,0,17697.295861245584,237139.7407826177,344
12,376,37253.452380952265,6115.690476190475,31513.76190476189,37253.452380952374,0,19124.360246884644,256264.10102950234,403
13,332,43037.14285714275,6115.690476190475,37253.452380952374,43037.14285714279,0,16311.301179470607,272575.40220897296,431
14,266,50735.14285714268,7963.999999999989,43037.14285714279,50735.142857142906,0,13827.763248195763,286403.1654571687,334
15,303,58396.1428571428,7963.999999999989,50735.142857142906,58396.14285714277,0,14642.228882711464,301045.39433988015,420
16,313,67102.30952380941,9019.166666666664,58396.14285714277,67102.30952380951,0,13138.233941771321,314183.6282816515,378
17,202,75919.47619047633,9019.166666666664,67102.30952380951,75919.47619047617,0,10117.94121025661,324301.56949190807,364
18,298,86469.2619047621,10847.785714285717,75919.47619047617,86469.26190476211,0,13096.112938562474,337397.68243047054,396
19,270,97047.04761904804,10847.785714285717,86469.26190476211,97047.04761904787,0,11835.379608614096,349233.0620390846,418
20,211,107815.11904761932,10979.071428571422,97047.04761904787,107815.11904761894,0,10145.802410910808,359378.86444999545,348
21,225,118569.19047619039,10979.071428571422,107815.11904761894,118569.19047619046,0,12538.627346680716,371917.4917966762,254
22,260,128933.66666666695,10624.476190476189,118569.19047619046,128933.66666666676,0,14117.323982190082,386034.8157788663,314
23,237,139321.14285714296,10624.476190476189,128933.66666666676,139321.1428571428,0,12362.625586071725,398397.44136493804,271
24,227,149869.0476190476,10774.904761904767,139321.1428571428,149869.0476190476,0,9634.527536305777,408031.9689012438,299
25,202,160441.9523809524,10774.904761904767,149869.0476190476,160441.9523809524,0,12538.3404600515,420570.3093612953,230
26,312,171922.09523809524,11792.142857142855,160441.9523809524,171922.09523809483,0,14197.577926210943,434767.88728750625,316
27,163,183551.23809523767,11792.142857142855,171922.09523809483,183551.23809523808,0,10078.515623334926,444846.40291084116,285
28,240,194852.54761904778,11541.30952380952,183551.23809523808,194852.5476190477,0,12245.545219194712,457091.9481300359,250
29,141,206252.8571428574,11541.30952380952,194852.5476190477,206252.85714285733,0,8773.178421085122,465865.126551121,232
30,310,217148.73809523848,11205.880952380967,206252.85714285733,217148.73809523837,0,16366.936562487948,482232.063113609,380
31,162,228192.61904761952,11205.880952380967,217148.73809523837,228192.61904761897,0,9350.335430736592,491582.3985443456,269
32,242,238495.80952380894,10545.190476190486,228192.61904761897,238495.80952380932,0,10830.960517458001,502413.35906180355,314
33,207,248833.9999999993,10545.190476190486,238495.80952380932,248833.9999999999,0,10918.026354748294,513331.38541655184,274
34,295,258181.71428571455,9642.714285714286,248833.9999999999,258181.71428571414,0,14907.453262686637,528238.8386792385,358
35,173,267651.4285714285,9642.714285714286,258181.71428571414,267651.4285714284,0,11353.7092448359,539592.5479240743,334
36,150,277056.1904761903,9554.761904761903,267651.4285714284,277056.19047618995,0,8366.2204078496,547958.768331924,264
37,205,286405.95238095184,9554.761904761903,277056.19047618995,286405.9523809519,0,12764.824753136674,560723.5930850607,282
38,139,297007.47619047575,10740.523809523826,286405.9523809519,297007.47619047627,0,9070.037510371356,569793.630595432,284
39,163,307585.0000000001,10740.523809523826,297007.47619047627,307585.0000000006,0,7506.045224638887,577299.6758200709,253
40,290,318608.7619047622,11313.761904761905,307585.0000000006,318608.76190476154,0,17554.552875815418,594854.2286958863,340
41,192,329730.52380952315,11313.761904761905,318608.76190476154,329730.5238095238,0,12169.60297415533,607023.8316700417,293
42,227,340648.21428571385,11144.690476190484,329730.5238095238,340648.2142857142,0,12345.582610403335,619369.414280445,298
43,154,351638.90476190427,11144.690476190484,340648.2142857142,351638.9047619047,0,9233.717338086906,628603.1316185319,211
44,277,361568.9047619047,10207.000000000002,351638.9047619047,361568.90476190543,0,14921.243960183445,643524.3755787153,303
45,189,371586.90476190543,10207.000000000002,361568.90476190543,371586.9047619035,0,11232.93953025209,654757.3151089675,263
46,250,379984.85714285594,8647.95238095239,371586.9047619035,379984.85714285786,0,12659.206198332902,667416.5213073004,257
47,348,388284.8095238103,8647.95238095239,379984.85714285786,388284.809523809,0,13593.460925818552,681009.982233119,368
48,196,394548.33333333244,6459.523809523805,388284.809523809,394548.3333333333,1,8882.485824729063,689892.468057848,229
49,267,400740.85714285675,6459.523809523805,394548.3333333333,400740.8571428577,0,8618.541668779093,698511.0097266271,292
50,363,404544.28571428644,4166.428571428578,400740.8571428577,404544.28571428574,0,14483.066499804348,712994.0762264315,363
51,165,408545.7142857145,4166.428571428578,404544.28571428574,408545.71428571414,0,9764.228130580004,722758.3043570116,229
52,267,410539.9285714284,2261.214285714292,408545.71428571414,410539.9285714289,0,15158.483424690037,737916.7877817017,275
53,211,412590.1428571432,2261.214285714292,410539.9285714289,412590.1428571428,0,11193.405377786887,749110.1931594885,234
54,274,413570.6190476186,1254.47619047619,412590.1428571428,413570.61904761865,0,13779.77241523652,762889.9655747251,333
55,274,414551.09523809445,1254.47619047619,413570.61904761865,414551.09523809503,0,9329.634856578556,772219.6004313036,300
56,289,415399.4761904758,1137.3809523809502,414551.09523809503,415399.4761904775,0,14971.07749860455,787190.6779299082,337
57,199,416337.85714285827,1137.3809523809502,415399.4761904775,416337.8571428568,0,9014.897464973346,796205.5753948815,199
58,383,418851.2142857137,2896.3571428571463,416337.8571428568,418851.2142857146,0,14048.097603650493,810253.6729985321,383
59,271,421476.5714285715,2896.3571428571463,418851.2142857146,421476.57142857136,0,12178.272057193886,822431.945055726,271
60,90,427502.2619047618,6115.690476190475,421476.57142857136,427502.2619047615,0,6477.457656628068,828909.4027123541,90
61,412,433205.9523809519,6115.690476190475,427502.2619047615,433205.9523809522,0,19132.01227563417,848041.4149879883,421
62,177,440992.95238095184,7963.999999999989,433205.9523809522,440992.9523809529,0,9800.79464757919,857842.2096355675,211
63,340,448616.95238095254,7963.999999999989,440992.9523809529,448616.9523809519,0,13505.961298040163,871348.1709336076,410
64,102,457534.1190476188,9019.166666666664,448616.9523809519,457534.1190476194,0,6458.658043972502,877806.8289775801,171
65,248,466305.2857142863,9019.166666666664,457534.1190476194,466305.2857142851,0,11652.73234347067,889459.5613210507,260
66,338,476815.07142857154,10847.785714285717,466305.2857142851,476815.07142857165,0,16935.94762578443,906395.5089468352,435
67,197,487465.8571428581,10847.785714285717,476815.07142857165,487465.8571428563,0,9177.664544766663,915573.1734916018,241
68,229,498215.92857142794,10979.071428571422,487465.8571428563,498215.92857142864,0,13281.83659842996,928855.0100900318,262
69,211,508984.0000000003,10979.071428571422,498215.92857142864,508983.99999999977,0,10430.770910239211,939285.781000271,255
70,222,519386.4761904763,10624.476190476189,508983.99999999977,519386.4761904758,0,13431.379232460991,952717.160232732,262
71,190,529820.9523809516,10624.476190476189,519386.4761904758,529820.9523809529,0,10263.245619437375,962980.4058521694,199
72,247,540348.8571428586,10774.904761904767,529820.9523809529,540348.8571428568,0,12522.601804989024,975503.0076571584,317
73,219,550904.7619047625,10774.904761904767,540348.8571428568,550904.7619047622,0,12577.786989542008,988080.7946467004,254
74,168,562528.9047619058,11792.142857142855,550904.7619047622,562528.9047619042,0,10864.327739643548,998945.1223863439,224
75,242,574079.0476190477,11792.142857142855,562528.9047619042,574079.0476190484,0,11698.260850894963,1010643.3832372389,318
76,263,585357.3571428581,11541.30952380952,574079.0476190484,585357.3571428597,0,12714.637820695927,1023358.0210579347,330
77,213,596685.6666666694,11541.30952380952,585357.3571428597,596685.6666666662,0,10950.794427656481,1034308.8154855912,363
78,145,607746.5476190471,11205.880952380967,596685.6666666662,607746.547619048,0,11037.065218397714,1045345.880703989,202
79,196,618756.428571429,11205.880952380967,607746.547619048,618756.4285714297,0,15243.409692689642,1060589.2903966785,299
80,203,629098.6190476214,10545.190476190486,618756.4285714297,629098.619047619,8,12291.003554975234,1072880.2939516536,342
81,153,639490.8095238107,10545.190476190486,629098.619047619,639490.8095238103,0,8355.696225865806,1081235.9901775194,236
82,361,648772.5238095227,9642.714285714286,639490.8095238103,648772.5238095226,0,13471.399026946672,1094707.389204466,364
83,273,658142.2380952351,9642.714285714286,648772.5238095226,658142.2380952383,0,9924.998682862237,1104632.3878873282,393
84,145,667552.0000000009,9554.761904761903,658142.2380952383,667552.0000000009,0,9446.83748521467,1114079.2253725429,322
85,195,676911.7619047635,9554.761904761903,667552.0000000009,676911.7619047639,0,12600.117747334742,1126679.3431198776,295
86,218,687434.2857142884,10740.523809523826,676911.7619047639,687434.2857142858,0,11142.8131609161,1137822.1562807937,308
87,164,698010.8095238103,10740.523809523826,687434.2857142858,698010.8095238087,0,9976.686210990581,1147798.8424917844,222
88,205,709119.5714285702,11313.761904761905,698010.8095238087,709119.5714285704,0,11698.036923648982,1159496.8794154334,230
89,248,720185.333333332,11313.761904761905,709119.5714285704,720185.3333333329,0,13084.67897495049,1172581.5583903838,275
90,195,731135.0238095243,11144.690476190484,720185.3333333329,731135.0238095252,0,12552.630779302246,1185134.189169686,267
91,239,742040.7142857165,11144.690476190484,731135.0238095252,742040.7142857133,0,10734.150645807671,1195868.3398154937,292
