time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,459,6000.523809523805,6459.523809523805,0.0,6000.523809523806,0,24512.10484188566,24512.10484188566,459
1,415,12045.047619047622,6459.523809523805,6000.523809523806,12045.047619047617,0,22418.606458420054,46930.71130030572,548
2,383,15828.476190476185,4166.428571428578,12045.047619047617,15828.476190476204,0,20285.8219177295,67216.53321803521,560
3,429,19565.904761904734,4166.428571428578,15828.476190476204,19565.904761904778,0,19276.00295454583,86492.53617258105,549
4,399,21428.119047618868,2261.214285714292,19565.904761904778,21428.119047619053,0,18513.151920721455,105005.68809330251,523
5,448,23241.333333333143,2261.214285714292,21428.119047619053,23241.333333333332,0,19960.560966056382,124966.24905935889,533
6,405,24090.809523809356,1254.47619047619,23241.333333333332,24090.809523809527,0,21237.253098694408,146203.5021580533,484
7,435,24910.28571428555,1254.47619047619,24090.809523809527,24910.285714285776,0,19832.888447737543,166036.39060579086,472
8,401,25646.666666666533,1137.3809523809502,24910.285714285776,25646.666666666628,0,20716.27327585056,186752.6638816414,459
9,410,26374.047619047386,1137.3809523809502,25646.666666666628,26374.047619047604,0,18799.49991261543,205552.16379425683,447
10,395,28875.404761904658,2896.3571428571463,26374.047619047604,28875.40476190475,0,18016.05415121575,223568.21794547257,444
11,406,31365.761904761803,2896.3571428571463,28875.40476190475,31365.761904761894,0,17842.914985406125,241411.1329308787,418
12,373,37108.452380952265,6115.690476190475,31365.761904761894,37108.45238095237,0,17384.8318781412,258795.9648090199,412
13,353,42871.142857142746,6115.690476190475,37108.45238095237,42871.1428571428,0,16882.358705424915,275678.3235144448,414
14,362,50473.14285714269,7963.999999999989,42871.1428571428,50473.14285714292,0,14809.090575627157,290487.414090072,390
15,260,58177.14285714281,7963.999999999989,50473.14285714292,58177.14285714277,0,12439.21418508478,302926.6282751568,342
16,268,66928.30952380938,9019.166666666664,58177.14285714277,66928.3095238095,0,12850.322878702693,315776.9511538595,365
17,274,75673.47619047631,9019.166666666664,66928.3095238095,75673.47619047608,0,14341.298232518038,330118.2493863775,366
18,260,86261.26190476201,10847.785714285717,75673.47619047608,86261.26190476207,0,11293.259689320992,341411.5090756985,337
19,212,96897.047619048,10847.785714285717,86261.26190476207,96897.0476190479,0,12355.486567181042,353766.99564287957,272
20,226,107650.11904761934,10979.071428571422,96897.0476190479,107650.11904761898,0,13504.620163288175,367271.61580616777,274
21,300,118329.19047619043,10979.071428571422,107650.11904761898,118329.19047619046,0,13616.512182268914,380888.12798843667,365
